TOUR_ID;TOUR_POSITION;LOCATION_ID;LOCATION_TYPE;SEMI_TRAILER_ATTACHED;SWAP_BODY_TRUCK;SWAP_BODY_SEMI_TRAILER;SWAP_ACTION;SWAP_BODY_1_QUANTITY;SWAP_BODY_2_QUANTITY
R471;2;C471;CUSTOMER;0;1;0;NONE;30.0;0
R471;3;D1;DEPOT;0;1;0;NONE;0;0
R472;1;D1;DEPOT;0;1;0;NONE;0;0
R472;2;C472;CUSTOMER;0;1;0;NONE;25.0;0
R472;3;D1;DEPOT;0;1;0;NONE;0;0
R473;1;D1;DEPOT;0;1;0;NONE;0;0
R473;2;C473;CUSTOMER;0;1;0;NONE;25.0;0
R473;3;D1;DEPOT;0;1;0;NONE;0;0
R474;1;D1;DEPOT;0;1;0;NONE;0;0
R474;2;C474;CUSTOMER;0;1;0;NONE;25.0;0
R474;3;D1;DEPOT;0;1;0;NONE;0;0
R475;1;D1;DEPOT;0;1;0;NONE;0;0
R475;2;C475;CUSTOMER;0;1;0;NONE;25.0;0
R475;3;D1;DEPOT;0;1;0;NONE;0;0
R476;1;D1;DEPOT;0;1;0;NONE;0;0
R476;2;C476;CUSTOMER;0;1;0;NONE;25.0;0
R476;3;D1;DEPOT;0;1;0;NONE;0;0
R477;1;D1;DEPOT;0;1;0;NONE;0;0
R477;2;C477;CUSTOMER;0;1;0;NONE;20.0;0
R477;3;D1;DEPOT;0;1;0;NONE;0;0
R478;1;D1;DEPOT;0;1;0;NONE;0;0
R478;2;C478;CUSTOMER;0;1;0;NONE;20.0;0
R478;3;D1;DEPOT;0;1;0;NONE;0;0
R479;1;D1;DEPOT;0;1;0;NONE;0;0
R479;2;C479;CUSTOMER;0;1;0;NONE;20.0;0
R479;3;D1;DEPOT;0;1;0;NONE;0;0
R480;1;D1;DEPOT;0;1;0;NONE;0;0
R480;2;C480;CUSTOMER;0;1;0;NONE;20.0;0
R480;3;D1;DEPOT;0;1;0;NONE;0;0
R481;1;D1;DEPOT;0;1;0;NONE;0;0
R481;2;C481;CUSTOMER;0;1;0;NONE;20.0;0
R481;3;D1;DEPOT;0;1;0;NONE;0;0
R482;1;D1;DEPOT;0;1;0;NONE;0;0
R482;2;C482;CUSTOMER;0;1;0;NONE;20.0;0
R482;3;D1;DEPOT;0;1;0;NONE;0;0
R483;1;D1;DEPOT;0;1;0;NONE;0;0
R483;2;C483;CUSTOMER;0;1;0;NONE;20.0;0
R483;3;D1;DEPOT;0;1;0;NONE;0;0
R484;1;D1;DEPOT;0;1;0;NONE;0;0
R484;2;C484;CUSTOMER;0;1;0;NONE;20.0;0
R484;3;D1;DEPOT;0;1;0;NONE;0;0
R485;1;D1;DEPOT;0;1;0;NONE;0;0
R485;2;C485;CUSTOMER;0;1;0;NONE;20.0;0
R485;3;D1;DEPOT;0;1;0;NONE;0;0
R486;1;D1;DEPOT;0;1;0;NONE;0;0
R486;2;C486;CUSTOMER;0;1;0;NONE;20.0;0
R486;3;D1;DEPOT;0;1;0;NONE;0;0
R487;1;D1;DEPOT;0;1;0;NONE;0;0
R487;2;C487;CUSTOMER;0;1;0;NONE;20.0;0
R487;3;D1;DEPOT;0;1;0;NONE;0;0
R488;1;D1;DEPOT;0;1;0;NONE;0;0
R488;2;C488;CUSTOMER;0;1;0;NONE;20.0;0
R488;3;D1;DEPOT;0;1;0;NONE;0;0
R489;1;D1;DEPOT;0;1;0;NONE;0;0
R489;2;C489;CUSTOMER;0;1;0;NONE;20.0;0
R489;3;D1;DEPOT;0;1;0;NONE;0;0
R490;1;D1;DEPOT;0;1;0;NONE;0;0
R490;2;C490;CUSTOMER;0;1;0;NONE;20.0;0
R490;3;D1;DEPOT;0;1;0;NONE;0;0
R491;1;D1;DEPOT;0;1;0;NONE;0;0
R491;2;C491;CUSTOMER;0;1;0;NONE;20.0;0
R491;3;D1;DEPOT;0;1;0;NONE;0;0
R492;1;D1;DEPOT;0;1;0;NONE;0;0
R492;2;C492;CUSTOMER;0;1;0;NONE;20.0;0
R492;3;D1;DEPOT;0;1;0;NONE;0;0
R493;1;D1;DEPOT;0;1;0;NONE;0;0
R493;2;C493;CUSTOMER;0;1;0;NONE;15.0;0
R493;3;D1;DEPOT;0;1;0;NONE;0;0
R494;1;D1;DEPOT;0;1;0;NONE;0;0
R494;2;C494;CUSTOMER;0;1;0;NONE;15.0;0
R494;3;D1;DEPOT;0;1;0;NONE;0;0
R495;1;D1;DEPOT;0;1;0;NONE;0;0
R495;2;C495;CUSTOMER;0;1;0;NONE;15.0;0
R495;3;D1;DEPOT;0;1;0;NONE;0;0
R496;1;D1;DEPOT;0;1;0;NONE;0;0
R496;2;C496;CUSTOMER;0;1;0;NONE;15.0;0
R496;3;D1;DEPOT;0;1;0;NONE;0;0
R497;1;D1;DEPOT;0;1;0;NONE;0;0
R497;2;C497;CUSTOMER;0;1;0;NONE;15.0;0
R497;3;D1;DEPOT;0;1;0;NONE;0;0
R498;1;D1;DEPOT;0;1;0;NONE;0;0
R498;2;C498;CUSTOMER;0;1;0;NONE;15.0;0
R498;3;D1;DEPOT;0;1;0;NONE;0;0
R499;1;D1;DEPOT;0;1;0;NONE;0;0
R499;2;C499;CUSTOMER;0;1;0;NONE;15.0;0
R499;3;D1;DEPOT;0;1;0;NONE;0;0
R500;1;D1;DEPOT;0;1;0;NONE;0;0
R500;2;C500;CUSTOMER;0;1;0;NONE;15.0;0
R500;3;D1;DEPOT;0;1;0;NONE;0;0
R501;1;D1;DEPOT;0;1;0;NONE;0;0
R501;2;C501;CUSTOMER;0;1;0;NONE;15.0;0
R501;3;D1;DEPOT;0;1;0;NONE;0;0
R502;1;D1;DEPOT;0;1;0;NONE;0;0
R502;2;C502;CUSTOMER;0;1;0;NONE;15.0;0
R502;3;D1;DEPOT;0;1;0;NONE;0;0
R503;1;D1;DEPOT;0;1;0;NONE;0;0
R503;2;C503;CUSTOMER;0;1;0;NONE;15.0;0
R503;3;D1;DEPOT;0;1;0;NONE;0;0
R504;1;D1;DEPOT;0;1;0;NONE;0;0
R504;2;C504;CUSTOMER;0;1;0;NONE;10.0;0
R504;3;D1;DEPOT;0;1;0;NONE;0;0
R505;1;D1;DEPOT;0;1;0;NONE;0;0
R505;2;C505;CUSTOMER;0;1;0;NONE;10.0;0
R505;3;D1;DEPOT;0;1;0;NONE;0;0
R506;1;D1;DEPOT;0;1;0;NONE;0;0
R506;2;C506;CUSTOMER;0;1;0;NONE;10.0;0
R506;3;D1;DEPOT;0;1;0;NONE;0;0
R507;1;D1;DEPOT;0;1;0;NONE;0;0
R507;2;C507;CUSTOMER;0;1;0;NONE;10.0;0
R507;3;D1;DEPOT;0;1;0;NONE;0;0
R508;1;D1;DEPOT;0;1;0;NONE;0;0
R508;2;C508;CUSTOMER;0;1;0;NONE;10.0;0
R508;3;D1;DEPOT;0;1;0;NONE;0;0
R509;1;D1;DEPOT;0;1;0;NONE;0;0
R509;2;C509;CUSTOMER;0;1;0;NONE;10.0;0
R509;3;D1;DEPOT;0;1;0;NONE;0;0
R510;1;D1;DEPOT;0;1;0;NONE;0;0
R510;2;C510;CUSTOMER;0;1;0;NONE;10.0;0
R510;3;D1;DEPOT;0;1;0;NONE;0;0
R511;1;D1;DEPOT;0;1;0;NONE;0;0
R511;2;C511;CUSTOMER;0;1;0;NONE;10.0;0
R511;3;D1;DEPOT;0;1;0;NONE;0;0
R512;1;D1;DEPOT;0;1;0;NONE;0;0
R512;2;C512;CUSTOMER;0;1;0;NONE;10.0;0
R512;3;D1;DEPOT;0;1;0;NONE;0;0
R513;1;D1;DEPOT;0;1;0;NONE;0;0
R513;2;C513;CUSTOMER;0;1;0;NONE;10.0;0
R513;3;D1;DEPOT;0;1;0;NONE;0;0
R514;1;D1;DEPOT;0;1;0;NONE;0;0
R514;2;C514;CUSTOMER;0;1;0;NONE;10.0;0
R514;3;D1;DEPOT;0;1;0;NONE;0;0
R515;1;D1;DEPOT;0;1;0;NONE;0;0
R515;2;C515;CUSTOMER;0;1;0;NONE;10.0;0
R515;3;D1;DEPOT;0;1;0;NONE;0;0
R516;1;D1;DEPOT;0;1;0;NONE;0;0
R516;2;C516;CUSTOMER;0;1;0;NONE;10.0;0
R516;3;D1;DEPOT;0;1;0;NONE;0;0
R517;1;D1;DEPOT;0;1;0;NONE;0;0
R517;2;C517;CUSTOMER;0;1;0;NONE;10.0;0
R517;3;D1;DEPOT;0;1;0;NONE;0;0
R518;1;D1;DEPOT;0;1;0;NONE;0;0
R518;2;C518;CUSTOMER;0;1;0;NONE;10.0;0
R518;3;D1;DEPOT;0;1;0;NONE;0;0
R519;1;D1;DEPOT;0;1;0;NONE;0;0
R519;2;C519;CUSTOMER;0;1;0;NONE;10.0;0
R519;3;D1;DEPOT;0;1;0;NONE;0;0
R520;1;D1;DEPOT;0;1;0;NONE;0;0
R520;2;C520;CUSTOMER;0;1;0;NONE;10.0;0
R520;3;D1;DEPOT;0;1;0;NONE;0;0
R521;1;D1;DEPOT;0;1;0;NONE;0;0
R521;2;C521;CUSTOMER;0;1;0;NONE;10.0;0
R521;3;D1;DEPOT;0;1;0;NONE;0;0
R522;1;D1;DEPOT;0;1;0;NONE;0;0
R522;2;C522;CUSTOMER;0;1;0;NONE;10.0;0
R522;3;D1;DEPOT;0;1;0;NONE;0;0
R523;1;D1;DEPOT;0;1;0;NONE;0;0
R523;2;C523;CUSTOMER;0;1;0;NONE;10.0;0
R523;3;D1;DEPOT;0;1;0;NONE;0;0
R524;1;D1;DEPOT;0;1;0;NONE;0;0
R524;2;C524;CUSTOMER;0;1;0;NONE;10.0;0
R524;3;D1;DEPOT;0;1;0;NONE;0;0
R525;1;D1;DEPOT;0;1;0;NONE;0;0
R525;2;C525;CUSTOMER;0;1;0;NONE;10.0;0
R525;3;D1;DEPOT;0;1;0;NONE;0;0
R526;1;D1;DEPOT;0;1;0;NONE;0;0
R526;2;C526;CUSTOMER;0;1;0;NONE;10.0;0
R526;3;D1;DEPOT;0;1;0;NONE;0;0
R527;1;D1;DEPOT;0;1;0;NONE;0;0
R527;2;C527;CUSTOMER;0;1;0;NONE;10.0;0
R527;3;D1;DEPOT;0;1;0;NONE;0;0
R528;1;D1;DEPOT;0;1;0;NONE;0;0
R528;2;C528;CUSTOMER;0;1;0;NONE;10.0;0
R528;3;D1;DEPOT;0;1;0;NONE;0;0
R529;1;D1;DEPOT;0;1;0;NONE;0;0
R529;2;C529;CUSTOMER;0;1;0;NONE;5.0;0
R529;3;D1;DEPOT;0;1;0;NONE;0;0
R530;1;D1;DEPOT;0;1;0;NONE;0;0
R530;2;C530;CUSTOMER;0;1;0;NONE;5.0;0
R530;3;D1;DEPOT;0;1;0;NONE;0;0
R531;1;D1;DEPOT;0;1;0;NONE;0;0
R531;2;C531;CUSTOMER;0;1;0;NONE;5.0;0
R531;3;D1;DEPOT;0;1;0;NONE;0;0
R532;1;D1;DEPOT;0;1;0;NONE;0;0
R532;2;C532;CUSTOMER;0;1;0;NONE;5.0;0
R532;3;D1;DEPOT;0;1;0;NONE;0;0
R533;1;D1;DEPOT;0;1;0;NONE;0;0
R533;2;C533;CUSTOMER;0;1;0;NONE;5.0;0
R533;3;D1;DEPOT;0;1;0;NONE;0;0
R534;1;D1;DEPOT;0;1;0;NONE;0;0
R534;2;C534;CUSTOMER;0;1;0;NONE;5.0;0
R534;3;D1;DEPOT;0;1;0;NONE;0;0
R535;1;D1;DEPOT;0;1;0;NONE;0;0
R535;2;C535;CUSTOMER;0;1;0;NONE;5.0;0
R535;3;D1;DEPOT;0;1;0;NONE;0;0
R536;1;D1;DEPOT;0;1;0;NONE;0;0
R536;2;C536;CUSTOMER;0;1;0;NONE;5.0;0
R536;3;D1;DEPOT;0;1;0;NONE;0;0
R537;1;D1;DEPOT;0;1;0;NONE;0;0
R537;2;C537;CUSTOMER;0;1;0;NONE;5.0;0
R537;3;D1;DEPOT;0;1;0;NONE;0;0
R538;1;D1;DEPOT;0;1;0;NONE;0;0
R538;2;C538;CUSTOMER;0;1;0;NONE;5.0;0
R538;3;D1;DEPOT;0;1;0;NONE;0;0
R539;1;D1;DEPOT;0;1;0;NONE;0;0
R539;2;C539;CUSTOMER;0;1;0;NONE;5.0;0
R539;3;D1;DEPOT;0;1;0;NONE;0;0
R540;1;D1;DEPOT;0;1;0;NONE;0;0
R540;2;C540;CUSTOMER;0;1;0;NONE;5.0;0
R540;3;D1;DEPOT;0;1;0;NONE;0;0
R541;1;D1;DEPOT;0;1;0;NONE;0;0
R541;2;C541;CUSTOMER;0;1;0;NONE;5.0;0
R541;3;D1;DEPOT;0;1;0;NONE;0;0
R542;1;D1;DEPOT;0;1;0;NONE;0;0
R542;2;C542;CUSTOMER;0;1;0;NONE;5.0;0
R542;3;D1;DEPOT;0;1;0;NONE;0;0
R543;1;D1;DEPOT;0;1;0;NONE;0;0
R543;2;C543;CUSTOMER;0;1;0;NONE;5.0;0
R543;3;D1;DEPOT;0;1;0;NONE;0;0
R544;1;D1;DEPOT;0;1;0;NONE;0;0
R544;2;C544;CUSTOMER;0;1;0;NONE;5.0;0
R544;3;D1;DEPOT;0;1;0;NONE;0;0
R545;1;D1;DEPOT;0;1;0;NONE;0;0
R545;2;C545;CUSTOMER;0;1;0;NONE;5.0;0
R545;3;D1;DEPOT;0;1;0;NONE;0;0
R546;1;D1;DEPOT;0;1;0;NONE;0;0
R546;2;C546;CUSTOMER;0;1;0;NONE;5.0;0
R546;3;D1;DEPOT;0;1;0;NONE;0;0
R547;1;D1;DEPOT;0;1;0;NONE;0;0
R547;2;C547;CUSTOMER;0;1;0;NONE;5.0;0
R547;3;D1;DEPOT;0;1;0;NONE;0;0
R548;1;D1;DEPOT;0;1;0;NONE;0;0
R548;2;C548;CUSTOMER;0;1;0;NONE;5.0;0
R548;3;D1;DEPOT;0;1;0;NONE;0;0
